,Unnamed: 0,accommodates,availability_30,bathrooms,bed_type,bedrooms,beds,calculated_host_listings_count,cancellation_policy,guests_included,has_availability,host_is_superhost,host_listings_count,instant_bookable,latitude(North),longitude(East),maximum_nights,number_of_reviews,property_type,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_rating,review_scores_value,room_type,price,amenities__Dryer,amenities__Other_pet(s),amenities__Carbon_Monoxide_Detector,amenities__,amenities__Iron,amenities__Elevator_in_Building,amenities__Cable_TV,amenities__Heating,amenities__Shampoo,amenities__Wireless_Internet,amenities__Dog(s),amenities__Doorman,amenities__24-Hour_Check-in,amenities__TV,amenities__First_Aid_Kit,amenities__Pets_live_on_this_property,amenities__Essentials,amenities__Laptop_Friendly_Workspace,amenities__Hair_Dryer,amenities__Gym,amenities__Safety_Card,amenities__Pool,amenities__Internet,amenities__Kitchen,amenities__Pets_Allowed,amenities__Buzzer/Wireless_Intercom,amenities__Breakfast,amenities__Washer_/_Dryer,amenities__Suitable_for_Events,amenities__Free_Parking_on_Premises,amenities__Lock_on_Bedroom_Door,amenities__Washer,amenities__Hot_Tub,amenities__Cat(s),amenities__Air_Conditioning,amenities__Indoor_Fireplace,amenities__Smoke_Detector,amenities__Wheelchair_Accessible,amenities__Family/Kid_Friendly,amenities__Fire_Extinguisher,amenities__Hangers,amenities__Smoking_Allowed,Cluster_Lon_Lat
4646,4646,2,30,1,Real Bed,1,1,2,flexible,1,t,f,2,f,22.58514034,114.1884289,1125,0,House,9,9,8,90,9,Private room,125,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
4647,4647,8,0,2,Real Bed,3,3,1,moderate,1,t,f,1,f,22.58960123,114.1731762,10,3,House,10,10,10,100,10,Entire home/apt,250,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,9
4648,4648,4,0,2,Real Bed,2,2,1,strict,1,t,f,1,f,22.59302786,114.1959321,1125,0,Apartment,9,9,9,83,8,Entire home/apt,650,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,2
4649,4649,4,17,1,Real Bed,2,4,2,strict,4,t,f,2,f,22.5734715,114.1946575,1125,6,Villa,10,10,9,100,10,Entire home/apt,240,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,2
4650,4650,2,30,1,Real Bed,1,1,1,flexible,1,t,f,2,f,22.5858162,114.1801276,1125,0,Townhouse,9,10,8,100,9,Private room,200,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,9
4651,4651,10,28,2,Real Bed,3,5,3,strict,6,t,f,6,f,22.58944853,114.1728953,1125,0,House,7,8,8,74,7,Entire home/apt,300,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,9
4652,4652,1,28,1,Couch,1,1,1,strict,0,t,f,1,f,22.58000573,114.185612,1125,1,Apartment,6,10,8,74,6,Entire home/apt,125,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,9
4653,4653,2,9,1,Real Bed,1,1,2,strict,1,t,f,2,f,22.59783002,114.1803683,45,271,House,10,10,10,95,10,Entire home/apt,89,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9
4654,4654,2,0,1,Real Bed,1,1,4,strict,1,t,t,4,f,22.58575581,114.1863326,1125,1,House,10,10,10,100,10,Entire home/apt,195,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,9
4655,4655,4,28,1,Real Bed,3,3,1,flexible,1,t,f,1,f,22.57290106,114.195261,30,0,House,10,10,10,100,10,Entire home/apt,175,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,2
4656,4656,2,29,1,Airbed,1,1,3,strict,1,t,f,3,f,22.582497,114.1841945,7,1,House,10,10,10,100,10,Entire home/apt,100,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,9
4657,4657,2,23,1,Real Bed,1,1,2,moderate,2,t,f,2,f,22.59463914,114.1672582,60,70,House,10,10,10,94,10,Entire home/apt,85,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,9
4658,4658,4,7,1,Real Bed,1,2,2,strict,2,t,t,2,f,22.56626328,114.1883284,90,14,Loft,10,9,8,90,9,Entire home/apt,99,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,9
4659,4659,4,12,1,Real Bed,1,2,4,strict,4,t,f,4,f,22.57791613,114.1861249,90,89,House,10,10,10,93,9,Entire home/apt,99,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,9
4660,4660,4,30,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.60362901,114.1801534,1125,0,Townhouse,10,10,10,100,10,Private room,150,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,9
4661,4661,2,28,1,Real Bed,0,1,1,strict,1,t,f,1,f,22.58019283,114.1851201,14,58,Apartment,9,10,9,93,9,Entire home/apt,100,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9
4662,4662,2,30,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.59672054,114.1781247,1125,0,House,10,10,10,96,9,Private room,500,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9
4663,4663,2,30,1,Couch,1,1,2,flexible,1,t,f,2,f,22.60095981,114.1686358,14,6,Apartment,9,9,9,97,9,Shared room,69,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,9
4664,4664,4,30,1,Real Bed,2,2,1,strict,1,t,f,1,f,22.58309413,114.2026076,1125,4,House,10,10,10,90,9,Entire home/apt,259,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,2
4665,4665,2,23,1,Real Bed,1,1,1,flexible,2,t,f,1,f,22.58359702,114.2038787,1125,3,House,10,10,10,100,10,Entire home/apt,200,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2
4666,4666,4,24,1,Real Bed,1,2,17,strict,1,t,f,21,f,22.59154729,114.20033,1125,4,Condominium,10,10,10,100,10,Entire home/apt,168,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,2
4667,4667,4,28,1,Real Bed,2,2,11,flexible,1,t,f,12,f,22.58757443,114.1998837,1125,0,Apartment,10,10,10,100,10,Entire home/apt,275,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,2
4668,4668,2,0,1,Real Bed,1,1,14,strict,1,t,f,21,f,22.59927401,114.1804763,14,0,House,9,9,10,80,9,Private room,199,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,9
4669,4669,4,18,1,Real Bed,1,1,2,moderate,2,t,f,2,f,22.59463621,114.1683986,180,55,House,10,10,10,98,10,Entire home/apt,95,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,9
4670,4670,6,23,2,Real Bed,2,4,7,strict,1,t,f,339,f,22.59953306,114.1714882,1125,8,House,10,10,9,91,9,Entire home/apt,250,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,9
4671,4671,6,29,3,Real Bed,2,3,1,strict,1,t,f,1,f,22.58405572,114.1807791,5,17,Apartment,10,10,9,99,10,Entire home/apt,600,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,9
4672,4672,11,18,2,Real Bed,3,6,3,strict,8,t,t,3,f,22.60099762,114.1841178,14,13,House,10,10,10,98,10,Entire home/apt,624,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,9
4673,4673,2,18,1,Pull-out Sofa,0,1,1,flexible,1,t,f,1,t,22.57649678,114.1637812,1125,38,Apartment,10,10,10,93,9,Entire home/apt,69,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9
4674,4674,3,0,1,Real Bed,1,1,1,moderate,1,t,f,1,f,22.59580201,114.1923272,1125,3,Apartment,10,10,9,100,9,Entire home/apt,250,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,2
4675,4675,2,7,1,Real Bed,1,1,11,flexible,1,t,f,12,f,22.58672973,114.1997778,1125,0,Apartment,9,9,10,85,8,Entire home/apt,150,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2
4676,4676,4,28,1,Real Bed,1,2,7,strict,1,t,f,339,f,22.5935058,114.1709535,165,3,Apartment,10,10,10,100,10,Entire home/apt,93,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,9
4677,4677,5,28,1,Real Bed,1,1,1,strict,4,t,f,1,f,22.59326604,114.1967896,1125,2,Apartment,10,9,10,90,7,Entire home/apt,130,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,2
4678,4678,2,0,1,Real Bed,0,1,1,flexible,1,t,f,1,f,22.56825889,114.1826052,1125,12,Apartment,10,10,9,95,9,Entire home/apt,65,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,9
4679,4679,4,7,2,Real Bed,2,1,1,flexible,1,t,f,1,f,22.57884929,114.1849315,1125,0,House,10,10,10,100,10,Entire home/apt,250,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,9
4680,4680,3,0,1,Real Bed,1,1,1,moderate,2,t,f,1,f,22.59677321,114.1779489,1125,1,House,10,10,10,100,10,Private room,250,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,9
4681,4681,4,30,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.59609476,114.1851814,1125,0,Apartment,6,8,9,80,8,Entire home/apt,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
4682,4682,8,14,1,Real Bed,3,4,1,moderate,6,t,f,1,t,22.57587386,114.1659805,1125,73,House,9,10,9,85,9,Entire home/apt,144,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,9
4683,4683,9,20,2,Real Bed,5,6,7,strict,1,t,f,339,f,22.60231846,114.1793039,180,22,House,10,9,10,91,9,Entire home/apt,458,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,9
4684,4684,11,30,3,Real Bed,4,6,1,strict,8,t,f,1,f,22.59855894,114.1844191,1125,0,House,10,10,10,100,10,Entire home/apt,1150,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,9
4685,4685,2,29,1,Real Bed,1,1,11,flexible,1,t,f,12,f,22.58585832,114.1996871,1125,0,Apartment,10,10,10,100,10,Entire home/apt,150,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2
4686,4686,3,23,1,Real Bed,1,1,1,moderate,2,t,f,1,f,22.5865871,114.1895335,1125,0,House,10,10,10,100,10,Private room,95,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,9
4687,4687,4,11,1,Real Bed,0,2,7,strict,1,t,f,8,f,22.60012897,114.172438,1125,7,Apartment,10,10,9,100,10,Entire home/apt,125,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,9
4688,4688,3,30,1,Real Bed,1,1,1,flexible,3,t,f,1,f,22.5779163,114.1602028,1125,18,Apartment,10,10,10,99,10,Entire home/apt,150,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,9
4689,4689,4,6,1,Real Bed,2,3,1,moderate,1,t,t,1,f,22.59868006,114.1701275,1125,76,House,10,10,10,97,10,Entire home/apt,75,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,9
4690,4690,3,30,1,Real Bed,1,2,1,strict,1,t,f,1,f,22.60053669,114.1714563,1125,1,Treehouse,8,8,10,80,8,Entire home/apt,350,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9
4691,4691,6,0,2,Real Bed,2,3,1,flexible,1,t,f,1,f,22.59273601,114.198722,1125,0,Apartment,10,9,10,82,8,Entire home/apt,350,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,2
4692,4692,3,0,1,Real Bed,2,2,1,moderate,1,t,f,1,t,22.60160167,114.1704669,1125,25,Apartment,10,10,10,84,9,Entire home/apt,100,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,9
4693,4693,3,30,1,Real Bed,1,1,4,flexible,1,t,f,5,f,22.5952461,114.1969016,1125,0,Apartment,8,8,9,80,8,Entire home/apt,390,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,2
4694,4694,4,0,1,Real Bed,1,1,1,strict,2,t,f,1,f,22.56598603,114.1909096,7,6,Apartment,10,9,9,93,9,Entire home/apt,165,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,9
4695,4695,2,16,2,Real Bed,1,1,1,moderate,1,t,t,1,t,22.58912722,114.3768608,14,34,House,10,10,9,97,10,Private room,65,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0
4696,4696,2,30,1,Real Bed,1,1,4,flexible,1,t,f,4,f,22.63067287,114.284685,1125,0,House,8,10,5,60,7,Private room,175,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
4697,4697,2,16,1,Real Bed,1,1,4,moderate,1,t,f,4,f,22.6202402,114.3160569,1125,5,House,9,10,9,88,8,Private room,36,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
4698,4698,2,30,1,Real Bed,1,1,4,flexible,1,t,f,4,f,22.63121196,114.2833753,1125,0,House,9,10,6,90,7,Private room,175,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
4699,4699,2,27,1,Real Bed,1,1,2,moderate,1,t,f,2,f,22.62730085,114.3002351,1125,0,House,10,10,9,96,9,Private room,75,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0
4700,4700,6,30,2,Real Bed,3,3,1,strict,6,t,f,1,f,22.62507438,114.2954177,6,0,House,6,10,5,60,6,Entire home/apt,3000,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
4701,4701,8,29,2,Real Bed,3,3,1,flexible,1,t,f,1,f,22.61919577,114.3120331,1125,0,House,9,8,6,80,6,Entire home/apt,225,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702,4702,10,0,2,Real Bed,3,5,1,strict,6,t,f,1,f,22.63302257,114.2988654,13,0,House,8,8,6,67,8,Entire home/apt,600,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0
4703,4703,2,0,1,Couch,1,1,4,flexible,2,t,f,4,f,22.62057116,114.3140619,1125,1,House,10,10,10,100,10,Shared room,30,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
4704,4704,8,30,2,Real Bed,3,3,4,moderate,6,t,f,4,f,22.63088843,114.2847278,10,0,House,10,10,8,87,8,Entire home/apt,400,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
4705,4705,7,11,2,Real Bed,3,5,1,moderate,1,t,f,1,t,22.64869906,114.2920317,1125,0,House,9,9,8,90,9,Entire home/apt,250,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0
4706,4706,6,30,3,Real Bed,3,3,1,flexible,1,t,f,1,f,22.62883713,114.299994,1125,0,House,10,9,6,80,6,Entire home/apt,800,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
4707,4707,8,0,3,Real Bed,3,4,1,strict,1,t,f,1,f,22.62593218,114.299846,7,0,House,10,10,10,100,9,Entire home/apt,800,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
4708,4708,8,29,2,Real Bed,3,4,1,flexible,1,t,f,1,f,22.62642438,114.2987248,1125,0,House,10,10,7,92,8,Entire home/apt,530,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
4709,4709,8,0,3,Real Bed,3,4,2,moderate,1,t,f,2,f,22.62567225,114.2986346,1125,0,House,10,9,8,95,9,Entire home/apt,150,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
4710,4710,3,1,1,Real Bed,1,3,1,strict,2,t,t,1,f,22.62484233,114.2992117,1125,23,House,10,10,10,100,10,Private room,68,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
4711,4711,2,10,2,Real Bed,1,1,4,flexible,1,t,f,4,f,22.61856537,114.3143472,1125,1,House,10,10,8,100,10,Private room,35,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
4712,4712,2,30,1,Futon,1,1,1,moderate,2,t,f,1,f,22.63299391,114.3013793,1125,10,House,10,9,8,86,9,Private room,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4713,4713,2,30,1,Real Bed,1,1,2,flexible,1,t,f,2,f,22.62029425,114.3005369,1125,0,Loft,10,10,9,100,9,Private room,200,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0
4714,4714,3,28,2,Real Bed,1,1,1,moderate,1,t,f,1,f,22.62342152,114.2978064,1125,0,House,10,10,9,100,10,Private room,75,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
4715,4715,6,28,3,Real Bed,3,3,1,strict,6,t,f,1,f,22.63074141,114.3015553,30,4,House,10,10,9,100,9,Entire home/apt,300,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0
4716,4716,2,0,1,Real Bed,1,1,1,strict,1,t,f,1,f,22.6083394,114.325245,31,140,House,10,10,9,97,10,Entire home/apt,49,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4717,4717,5,0,2,Real Bed,3,4,1,strict,1,t,f,1,f,22.62899415,114.2848764,1125,1,House,8,8,6,60,8,Entire home/apt,199,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
4718,4718,1,2,1,Real Bed,1,1,4,flexible,1,t,f,4,f,22.62063186,114.3149356,1125,0,House,8,6,6,60,7,Private room,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4719,4719,2,30,1,Real Bed,1,1,4,flexible,1,t,f,4,f,22.63041048,114.2846341,1125,0,House,9,8,7,80,6,Private room,200,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
4720,4720,3,29,1,Real Bed,1,2,1,moderate,1,t,f,1,f,22.69894388,114.2584415,1125,4,Apartment,9,10,7,80,9,Private room,30,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,6
4721,4721,1,30,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.70861808,114.2697718,730,0,House,9,9,7,80,7,Private room,75,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,6
4722,4722,2,30,1,Real Bed,1,1,1,strict,1,t,f,1,f,22.68908849,114.2418179,30,0,House,10,10,10,100,9,Private room,500,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
4723,4723,2,30,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.71643472,114.2751109,1125,0,Townhouse,8,7,6,69,6,Private room,300,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,6
4724,4724,2,30,1,Real Bed,1,1,1,flexible,1,t,f,1,f,22.71771405,114.2787136,1125,0,House,9,8,7,80,7,Private room,75,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,6
4725,4725,10,2,2,Real Bed,3,5,1,strict,1,t,f,1,f,22.72872018,114.2833045,1125,6,House,10,10,10,93,10,Entire home/apt,139,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,6
4726,4726,10,30,4,Real Bed,5,4,1,strict,1,t,f,1,f,22.73098262,114.2760075,14,4,House,10,10,10,100,10,Entire home/apt,550,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,6
4727,4727,4,29,1,Real Bed,1,1,2,moderate,2,t,f,3,f,22.69124659,114.259805,1125,15,House,10,10,9,92,9,Private room,80,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,6
